nC;eta_B_star;eta_B_star_norm;W;Tc;Pc;Vc;rhoc;Zc;omega;Tf;Tfz;Hc;Amu;Bmu;Cmu;Dmu;Arho;Brho;Crho;Asat;Bsat;Csat;Dsat;Esat;Ac;Bc;Cc;Dc;Ak;Bk;Ck;Avap;Bvap;Asigma;Bsigma;DCN
12;6.99719;0.36341487;170.338;658.81;18.34;0.000684;248.67;0.229;0.435;339.26;196.92;44.3;-5.1759;1060.1;0.0085;-7.91e-06;0.2489;0.2505;0.2857;24.873;-3518.6;-5.4612;0;0;224.159;0.8661;-0.0022544;2.9301e-06;0.1585;-6.2593e-05;-1.9034e-07;68.326;0.38;51.582;1.2222;18.64
12;9.16159;0.49949847;170.338;632.63;18.54;0.000682;249.03;0.24;0.437;327.04;196.92;44.16;-4.8124;969.88;0.008;-7.98e-06;0.2489;0.2628;0.2857;25.72;-3448.1;-5.7588;0;0;218.176;0.911;-0.0024434;3.2201e-06;0.158;-6.4022e-05;-2.0675e-07;65.358;0.38;50.855;1.2222;24.13
12;10.1365;0.56079459;170.338;624.36;18.56;0.000682;249.03;0.243;0.434;323.15;196.92;44.13;-4.6443;934.14;0.0078;-7.93e-06;0.2489;0.2671;0.2857;26.006;-3426.2;-5.8595;0;0;216.29;0.9257;-0.002507;3.3187e-06;0.1579;-6.4466e-05;-2.124e-07;64.422;0.38;50.622;1.2222;23.44
12;9.31887;0.50938727;170.338;631.25;18.27;0.000692;249.03;0.238;0.435;326.48;196.92;44.2;-4.7865;964.22;0.008;-7.98e-06;0.2489;0.2626;0.2857;25.767;-3444.4;-5.7753;0;0;217.422;0.9167;-0.0024639;3.2491e-06;0.158;-6.4096e-05;-2.0767e-07;65.202;0.38;50.816;1.2222;18.99
12;8.62742;0.46591337;170.338;662.82;18.18;0.000684;248.67;0.227;0.408;339.26;229.34;44.28;-4.9405;1031.8;0.0079;-7.33e-06;0.2485;0.2502;0.2857;28.4151;-3717.12;-6.6462;-9.3541e-11;1.9124e-07;210.933;0.9284;-0.002364;2.956e-06;0.155;-5.3563e-05;-1.9399e-07;67.914;0.38;51.227;1.2222;14.28
12;7.58994;0.40068332;170.338;647.78;18.47;0.000683;249.03;0.233;0.437;334.26;196.92;44.35;-5.0488;1025.7;0.0084;-7.98e-06;0.2489;0.2545;0.2857;27.9319;-3656.76;-6.4777;-1.3414e-10;1.5678e-07;221.146;0.8884;-0.0023427;3.0622e-06;0.1583;-6.3197e-05;-1.9699e-07;67.075;0.38;51.278;1.2222;17.84
12;10.49158;0.58311951;170.338;647.57;18.36;0.000683;248.67;0.234;0.407;332.04;229.34;44.21;-4.75;982.73;0.0076;-7.38e-06;0.2485;0.2591;0.2857;23.9506;-3311.41;-5.2502;-9.8721e-11;1.6809e-07;208.103;0.9505;-0.0024597;3.1e-06;0.1547;-5.3884e-05;-2.0372e-07;66.205;0.38;50.811;1.2222;16.11
12;12.11608;0.68525766;170.338;628.22;18.7;0.000677;251.24;0.24;0.397;323.15;181.92;44.18;-4.4885;917.17;0.0073;-7.45e-06;0.2511;0.2658;0.2857;40.8583;-4137.23;-10.9693;6.861e-10;1.4265e-06;223.728;0.8369;-0.0022603;3.0713e-06;0.158;-6.9469e-05;-2.0208e-07;64.029;0.38;50.375;1.2222;13.76
12;9.67331;0.53167222;170.338;638.19;18.35;0.000678;251.24;0.237;0.421;329.82;149.5;44.33;-4.9923;1002.6;0.0084;-8.15e-06;0.2514;0.2603;0.2857;25.556;-3466.7;-5.6985;0;0;239.409;0.7541;-0.0020545;2.8893e-06;0.1615;-7.7142e-05;-1.9003e-07;65.976;0.38;51.113;1.2222;16.19
12;8.97904;0.48802112;170.338;640.89;18.39;0.000685;248.67;0.236;0.434;330.93;196.92;44.14;-4.9514;1001.7;0.0082;-8e-06;0.2489;0.2611;0.2857;25.443;-3470.1;-5.6614;0;0;221.205;0.8879;-0.0023561;3.0927e-06;0.1582;-6.3573e-05;-2.0133e-07;66.294;0.38;51.087;1.2222;24.11
12;9.83341;0.54173835;170.338;634;18.28;0.000686;248.67;0.237;0.438;327.59;196.92;44.1;-4.8374;975.44;0.0081;-7.99e-06;0.2489;0.2655;0.2857;25.673;-3451.7;-5.7423;0;0;220.14;0.8961;-0.0023957;3.1566e-06;0.1581;-6.3947e-05;-2.0583e-07;65.514;0.38;50.894;1.2222;26.61
12;8.56927;0.4622572;170.338;643.65;18.54;0.000683;249.03;0.236;0.428;332.04;196.92;44.2;-4.9922;1011.5;0.0083;-7.99e-06;0.2489;0.259;0.2857;25.353;-3477.5;-5.6296;0;0;221.479;0.8859;-0.002344;3.0719e-06;0.1582;-6.3423e-05;-1.9958e-07;66.606;0.38;51.164;1.2222;21.17
12;9.15708;0.4992151;170.338;634;18.46;0.000682;249.03;0.24;0.439;327.59;196.92;44.16;-4.8374;975.44;0.0081;-7.99e-06;0.2489;0.263;0.2857;25.673;-3451.7;-5.7423;0;0;218.925;0.9053;-0.0024231;3.1916e-06;0.1581;-6.3947e-05;-2.0583e-07;65.514;0.38;50.894;1.2222;23.63
12;10.48943;0.58298451;170.338;640.64;18.07;0.000688;249.03;0.233;0.419;328.71;229.34;44.09;-4.6404;957.28;0.0075;-7.37e-06;0.2485;0.2631;0.2857;25.248;-3411.2;-5.6239;0;0;206.656;0.962;-0.0025086;3.1728e-06;0.1545;-5.4012e-05;-2.0839e-07;65.429;0.38;50.62;1.2222;18.59
12;7.40612;0.38912584;170.338;654.67;18.3;0.000686;248.67;0.232;0.437;337.59;196.92;44.3;-5.132;1047.7;0.0085;-7.94e-06;0.2489;0.2523;0.2857;25.001;-3507.3;-5.5061;0;0;223.179;0.8733;-0.0022838;2.9747e-06;0.1584;-6.282e-05;-1.9279e-07;67.856;0.38;51.469;1.2222;18.48
12;6.70818;0.34524363;170.338;643.97;18.25;0.000682;249.03;0.234;0.461;334.26;164.5;44.22;-5.2964;1055.2;0.009;-8.59e-06;0.2492;0.2571;0.2857;25.548;-3537.3;-5.6669;0;0;235.485;0.8171;-0.0022065;3.0046e-06;0.1617;-7.2148e-05;-1.9335e-07;67.478;0.38;51.643;1.2222;23.34
12;7.69265;0.4071408;170.338;638.5;18.13;0.000687;249.4;0.233;0.456;331.48;164.5;44.16;-5.2223;1036.4;0.009;-8.62e-06;0.2492;0.2616;0.2857;25.729;-3522.3;-5.7306;0;0;235.185;0.8188;-0.0022231;3.0375e-06;0.1616;-7.262e-05;-1.9665e-07;66.849;0.38;51.489;1.2222;28.94
12;8.57048;0.46233329;170.338;640.89;18.6;0.000681;249.4;0.24;0.433;330.93;196.92;44.26;-4.9514;1001.7;0.0082;-8e-06;0.2489;0.2587;0.2857;25.443;-3470.1;-5.6614;0;0;220.032;0.8968;-0.0023824;3.126e-06;0.1582;-6.3573e-05;-2.0133e-07;66.294;0.38;51.087;1.2222;19.86
12;9.40675;0.51491226;170.338;658.66;18.13;0.000685;249.03;0.229;0.405;337.59;229.34;44.24;-4.8946;1019.3;0.0078;-7.36e-06;0.2485;0.255;0.2857;24.677;-3458.6;-5.4234;0;0;211.44;0.9249;-0.0023627;2.9618e-06;0.1549;-5.3656e-05;-1.9657e-07;67.447;0.38;51.114;1.2222;14.47
12;8.16169;0.43663146;170.338;647.78;18.14;0.000685;249.03;0.234;0.438;334.26;196.92;44.19;-5.0488;1025.7;0.0084;-7.98e-06;0.2489;0.2568;0.2857;25.219;-3488.7;-5.5827;0;0;222.28;0.8799;-0.0023175;3.0304e-06;0.1583;-6.3197e-05;-1.9699e-07;67.075;0.38;51.278;1.2222;19.44
12;8.34092;0.44789981;170.338;643.65;18.31;0.000688;249.03;0.235;0.439;332.04;196.92;44.19;-4.9922;1011.5;0.0083;-7.99e-06;0.2489;0.259;0.2857;25.353;-3477.5;-5.6296;0;0;221.479;0.8859;-0.002344;3.0719e-06;0.1582;-6.3423e-05;-1.9958e-07;66.606;0.38;51.164;1.2222;21.22
12;7.58812;0.40056856;170.338;650.54;18.55;0.000681;249.03;0.233;0.431;335.37;196.92;44.25;-5.0837;1034.7;0.0084;-7.96e-06;0.2489;0.2544;0.2857;25.131;-3496.1;-5.5518;0;0;222.376;0.8792;-0.0023097;3.0153e-06;0.1584;-6.3046e-05;-1.9529e-07;67.387;0.38;51.355;1.2222;18.47
12;7.82615;0.41553492;170.338;643.92;18.21;0.000692;247.22;0.233;0.46;334.26;211.92;44.12;-5.2162;1044.6;0.0089;-8.45e-06;0.2467;0.2651;0.2857;25.526;-3533.3;-5.6619;0;0;217.985;0.9442;-0.0024846;3.1714e-06;0.1581;-5.806e-05;-2.0691e-07;67.484;0.38;51.539;1.2222;43.01
12;5.40802;0.26349822;170.338;640.25;18.04;0.000689;246.87;0.234;0.483;334.26;179.5;44.18;-5.4683;1074.7;0.0095;-9.08e-06;0.2471;0.2606;0.2857;25.855;-3582.2;-5.7463;0;0;229.708;0.8929;-0.0024127;3.2024e-06;0.1616;-6.7631e-05;-2.0267e-07;67.886;0.38;51.914;1.2222;33.41
12;6.38961;0.32521436;170.338;633.44;18.07;0.000692;246.15;0.234;0.491;330.93;179.5;44.14;-5.3726;1050.6;0.0094;-9.12e-06;0.2471;0.2648;0.2857;26.086;-3563.1;-5.8272;0;0;228.601;0.9009;-0.0024522;3.2676e-06;0.1615;-6.8109e-05;-2.0707e-07;67.095;0.38;51.72;1.2222;41.43
12;5.7061;0.28223981;170.338;637.53;18.13;0.000691;246.87;0.234;0.49;332.59;179.5;44.16;-5.432;1065.3;0.0095;-9.1e-06;0.2471;0.2628;0.2857;25.947;-3574.6;-5.7784;0;0;229.501;0.8943;-0.0024229;3.2212e-06;0.1616;-6.7822e-05;-2.0441e-07;67.57;0.38;51.837;1.2222;41.06
12;6.38951;0.32520783;170.338;636.16;18;0.000691;247.22;0.234;0.488;332.04;179.5;44.14;-5.4129;1060.5;0.0095;-9.11e-06;0.2471;0.265;0.2857;25.993;-3570.7;-5.7945;0;0;229.937;0.8908;-0.0024154;3.2145e-06;0.1616;-6.7918e-05;-2.0529e-07;67.412;0.38;51.798;1.2222;44.89
12;7.06997;0.3679911;170.338;632.08;18.05;0.000693;247.22;0.234;0.497;330.37;179.5;44.13;-5.3514;1045.5;0.0094;-9.13e-06;0.2471;0.268;0.2857;26.132;-3559.3;-5.8437;0;0;229.436;0.8944;-0.0024354;3.2489e-06;0.1615;-6.8205e-05;-2.0797e-07;66.937;0.38;51.682;1.2222;44.68
12;5.40295;0.26317978;170.338;640.25;17.99;0.000687;247.22;0.232;0.488;334.26;179.5;44.18;-5.4683;1074.7;0.0095;-9.08e-06;0.2471;0.2606;0.2857;25.855;-3582.2;-5.7463;0;0;229.727;0.8928;-0.0024123;3.2018e-06;0.1616;-6.7631e-05;-2.0267e-07;67.886;0.38;51.914;1.2222;33.2
12;7.82777;0.41563676;170.338;634.33;18.31;0.000689;247.22;0.236;0.465;329.82;211.92;44.12;-5.0729;1009.9;0.0087;-8.48e-06;0.2467;0.2643;0.2857;25.845;-3507.1;-5.7742;0;0;212.685;0.9844;-0.0026254;3.3654e-06;0.1579;-5.8395e-05;-2.1345e-07;66.384;0.38;51.269;1.2222;35.8
12;7.14658;0.37280736;170.338;635.7;18.35;0.000689;246.87;0.236;0.462;330.37;211.92;44.18;-5.0955;1015.2;0.0087;-8.48e-06;0.2467;0.262;0.2857;25.799;-3510.8;-5.7579;0;0;212.188;0.9881;-0.0026331;3.372e-06;0.1579;-5.8348e-05;-2.125e-07;66.541;0.38;51.308;1.2222;32.68
12;6.08585;0.3061159;170.338;637.53;18.08;0.000689;246.51;0.235;0.492;332.59;179.5;44.17;-5.432;1065.3;0.0095;-9.1e-06;0.2471;0.2628;0.2857;25.947;-3574.6;-5.7784;0;0;229.501;0.8943;-0.0024229;3.2212e-06;0.1616;-6.7822e-05;-2.0441e-07;67.57;0.38;51.837;1.2222;36.82
12;5.40538;0.26333239;170.338;644.34;18.2;0.000684;246.87;0.238;0.489;335.93;179.5;44.17;-5.5182;1088.1;0.0096;-9.05e-06;0.2471;0.2609;0.2857;25.72;-3593.7;-5.6987;0;0;231.694;0.8782;-0.0023591;3.1251e-06;0.1617;-6.7345e-05;-2.001e-07;68.36;0.38;52.03;1.2222;36.99
12;7.15049;0.37305371;170.338;645.29;18.24;0.000689;246.87;0.234;0.457;334.82;211.92;44.13;-5.2341;1049.3;0.0089;-8.44e-06;0.2467;0.2628;0.2857;25.481;-3537.1;-5.6462;0;0;217.492;0.9478;-0.0024923;3.1783e-06;0.1581;-5.8012e-05;-2.0601e-07;67.641;0.38;51.577;1.2222;33.05
12;5.10827;0.24465183;170.338;644.34;18.06;0.000688;246.87;0.234;0.49;335.93;179.5;44.21;-5.5182;1088.1;0.0096;-9.05e-06;0.2471;0.2585;0.2857;25.72;-3593.7;-5.6987;0;0;230.566;0.8867;-0.0023851;3.1584e-06;0.1617;-6.7345e-05;-2.001e-07;68.36;0.38;52.03;1.2222;29.98
12;6.66612;0.34259921;170.338;648.03;18.41;0.00069;246.87;0.236;0.463;335.93;211.92;44.19;-5.2682;1058.2;0.0089;-8.43e-06;0.2467;0.2582;0.2857;25.393;-3544.7;-5.6151;0;0;216.457;0.9556;-0.0025089;3.1932e-06;0.1582;-5.7913e-05;-2.0421e-07;67.955;0.38;51.654;1.2222;30.12
12;7.15373;0.37325721;170.338;641.18;18.37;0.000688;246.87;0.237;0.461;332.59;211.92;44.13;-5.1786;1035.2;0.0088;-8.46e-06;0.2467;0.2625;0.2857;25.616;-3525.8;-5.6935;0;0;215.264;0.9647;-0.0025511;3.2591e-06;0.158;-5.8157e-05;-2.0875e-07;67.169;0.38;51.462;1.2222;40.84
12;6.66326;0.34241965;170.338;650.77;18.34;0.000689;246.87;0.233;0.459;337.59;211.92;44.19;-5.3001;1066.9;0.0089;-8.41e-06;0.2467;0.2584;0.2857;25.305;-3552.3;-5.5843;0;0;217.917;0.9446;-0.0024709;3.141e-06;0.1582;-5.7813e-05;-2.0244e-07;68.27;0.38;51.73;1.2222;31.45
12;6.08413;0.30600785;170.338;642.97;18.18;0.000689;247.22;0.235;0.494;335.37;179.5;44.16;-5.5022;1083.7;0.0096;-9.06e-06;0.2471;0.2631;0.2857;25.765;-3589.9;-5.7145;0;0;232.137;0.8747;-0.0023514;3.118e-06;0.1617;-6.744e-05;-2.0095e-07;68.202;0.38;51.992;1.2222;44.11
12;7.82417;0.4154099;170.338;634.33;18.38;0.000689;247.22;0.24;0.465;329.82;211.92;44.12;-5.0729;1009.9;0.0087;-8.48e-06;0.2467;0.2641;0.2857;25.845;-3507.1;-5.7742;0;0;212.573;0.9853;-0.0026279;3.3685e-06;0.1579;-5.8395e-05;-2.1345e-07;66.384;0.38;51.269;1.2222;39.17
12;7.06577;0.36772717;170.338;633.44;17.77;0.000695;247.22;0.229;0.494;330.93;179.5;44.12;-5.3726;1050.6;0.0094;-9.12e-06;0.2471;0.2671;0.2857;26.086;-3563.1;-5.8272;0;0;229.669;0.8927;-0.0024272;3.2354e-06;0.1615;-6.8109e-05;-2.0707e-07;67.095;0.38;51.72;1.2222;35.35
12;6.38695;0.32504682;170.338;636.16;18.16;0.000692;246.87;0.235;0.49;332.04;179.5;44.14;-5.4129;1060.5;0.0095;-9.11e-06;0.2471;0.2651;0.2857;25.993;-3570.7;-5.7945;0;0;229.957;0.8907;-0.002415;3.2139e-06;0.1616;-6.7918e-05;-2.0529e-07;67.412;0.38;51.798;1.2222;44.66
12;6.086;0.30612502;170.338;638.89;17.99;0.00069;246.87;0.233;0.49;333.71;179.5;44.16;-5.4505;1070;0.0095;-9.09e-06;0.2471;0.2629;0.2857;25.901;-3578.4;-5.7623;0;0;230.172;0.8893;-0.0024046;3.1948e-06;0.1616;-6.7726e-05;-2.0354e-07;67.728;0.38;51.876;1.2222;36.44
12;5.77985;0.28687624;170.338;644.34;18.07;0.000689;246.51;0.233;0.492;335.93;179.5;44.19;-5.5182;1088.1;0.0096;-9.05e-06;0.2471;0.2608;0.2857;25.72;-3593.7;-5.6987;0;0;231.675;0.8783;-0.0023595;3.1257e-06;0.1617;-6.7345e-05;-2.001e-07;68.36;0.38;52.03;1.2222;36.7
12;7.15316;0.37322168;170.338;634.33;18.2;0.000691;246.87;0.236;0.458;329.82;211.92;44.18;-5.0729;1009.9;0.0087;-8.48e-06;0.2467;0.2617;0.2857;25.845;-3507.1;-5.7742;0;0;211.275;0.9951;-0.0026571;3.4047e-06;0.1579;-5.8395e-05;-2.1345e-07;66.384;0.38;51.269;1.2222;33.03
12;8.23444;0.44120505;170.338;635.7;18.03;0.000691;246.51;0.234;0.464;330.37;211.92;44.1;-5.0955;1015.2;0.0087;-8.48e-06;0.2467;0.2668;0.2857;25.799;-3510.8;-5.7579;0;0;214.731;0.9689;-0.0025762;3.3015e-06;0.1579;-5.8348e-05;-2.125e-07;66.541;0.38;51.308;1.2222;38.78
12;8.23066;0.44096761;170.338;634.33;18.12;0.000692;246.51;0.238;0.465;329.82;211.92;44.1;-5.0729;1009.9;0.0087;-8.48e-06;0.2467;0.2665;0.2857;25.845;-3507.1;-5.7742;0;0;213.854;0.9756;-0.0025992;3.3329e-06;0.1579;-5.8395e-05;-2.1345e-07;66.384;0.38;51.269;1.2222;41.19
12;8.23008;0.4409312;170.338;641.18;18.12;0.000694;247.22;0.232;0.465;332.59;211.92;44.1;-5.1786;1035.2;0.0088;-8.46e-06;0.2467;0.2672;0.2857;25.616;-3525.8;-5.6935;0;0;217.711;0.9463;-0.002497;3.1921e-06;0.158;-5.8157e-05;-2.0875e-07;67.169;0.38;51.462;1.2222;48.71
12;8.2327;0.44109581;170.338;635.7;18.17;0.000692;246.51;0.235;0.467;330.37;211.92;44.14;-5.0955;1015.2;0.0087;-8.48e-06;0.2467;0.2668;0.2857;25.799;-3510.8;-5.7579;0;0;214.731;0.9689;-0.0025762;3.3015e-06;0.1579;-5.8348e-05;-2.125e-07;66.541;0.38;51.308;1.2222;41.25
12;8.9115;0.48377409;170.338;641.18;18.05;0.000694;247.22;0.23;0.469;332.59;211.92;44.09;-5.1786;1035.2;0.0088;-8.46e-06;0.2467;0.2703;0.2857;25.616;-3525.8;-5.6935;0;0;219.294;0.9344;-0.0024621;3.149e-06;0.158;-5.8157e-05;-2.0875e-07;67.169;0.38;51.462;1.2222;46.13
12;7.14607;0.37277549;170.338;634.33;18.28;0.000687;246.87;0.239;0.462;329.82;211.92;44.13;-5.0729;1009.9;0.0087;-8.48e-06;0.2467;0.2617;0.2857;25.845;-3507.1;-5.7742;0;0;211.275;0.9951;-0.0026571;3.4047e-06;0.1579;-5.8395e-05;-2.1345e-07;66.384;0.38;51.269;1.2222;34.82
12;7.34588;0.38533846;170.338;650.77;18.31;0.000692;246.15;0.232;0.46;337.59;211.92;44.17;-5.3001;1066.9;0.0089;-8.41e-06;0.2467;0.2608;0.2857;25.305;-3552.3;-5.5843;0;0;219.168;0.9353;-0.0024435;3.1074e-06;0.1582;-5.7813e-05;-2.0244e-07;68.27;0.38;51.73;1.2222;38.7
12;7.74535;0.41045425;170.338;648.03;18.27;0.000692;246.51;0.234;0.462;335.93;211.92;44.15;-5.2682;1058.2;0.0089;-8.43e-06;0.2467;0.2633;0.2857;25.393;-3544.7;-5.6151;0;0;219.139;0.9355;-0.0024501;3.1208e-06;0.1582;-5.7913e-05;-2.0421e-07;67.955;0.38;51.654;1.2222;43.12
12;6.08528;0.30608011;170.338;638.89;18.15;0.00069;246.87;0.235;0.485;333.71;179.5;44.16;-5.4505;1070;0.0095;-9.09e-06;0.2471;0.2628;0.2857;25.901;-3578.4;-5.7623;0;0;230.152;0.8894;-0.002405;3.1954e-06;0.1616;-6.7726e-05;-2.0354e-07;67.728;0.38;51.876;1.2222;38.83
12;5.09944;0.24409686;170.338;641.61;17.84;0.00069;247.22;0.231;0.49;334.82;179.5;44.21;-5.4856;1079.2;0.0096;-9.07e-06;0.2471;0.2582;0.2857;-2.1652;-2098.33;3.7429;-6.2527e-10;-2.2862e-06;229.216;0.8968;-0.0024215;3.2108e-06;0.1617;-6.7536e-05;-2.0181e-07;68.044;0.38;51.953;1.2222;32.55
12;6.66605;0.34259482;170.338;645.29;18.4;0.000687;246.87;0.239;0.46;334.82;211.92;44.19;-5.2341;1049.3;0.0089;-8.44e-06;0.2467;0.258;0.2857;-11.2399;-1580.06;6.7876;-1.4912e-09;-2.9894e-06;215.017;0.9664;-0.0025469;3.2456e-06;0.1581;-5.8012e-05;-2.0601e-07;67.641;0.38;51.577;1.2222;28.38
12;6.08581;0.30611323;170.338;641.61;18;0.00069;246.87;0.233;0.489;334.82;179.5;44.16;-5.4856;1079.2;0.0096;-9.07e-06;0.2471;0.2631;0.2857;26.8899;-3623.39;-6.1171;-9.1933e-11;1.5761e-07;231.5;0.8794;-0.0023686;3.1429e-06;0.1617;-6.7536e-05;-2.0181e-07;68.044;0.38;51.953;1.2222;39.52
12;6.08841;0.30627687;170.338;645.7;18.2;0.000691;247.22;0.233;0.484;336.48;179.5;44.16;-5.5337;1092.4;0.0096;-9.03e-06;0.2471;0.2634;0.2857;21.6075;-3387.77;-4.2897;-5.1638e-10;-4.1573e-07;233.456;0.8649;-0.0023161;3.0674e-06;0.1617;-6.725e-05;-1.9925e-07;68.519;0.38;52.069;1.2222;46.59
12;7.15189;0.37314174;170.338;635.7;18.3;0.000689;247.22;0.239;0.461;330.37;211.92;44.18;-5.0955;1015.2;0.0087;-8.48e-06;0.2467;0.2621;0.2857;6.1334;-2422.82;0.8538;-1.1087e-09;-1.4216e-06;212.21;0.9879;-0.0026326;3.3714e-06;0.1579;-5.8348e-05;-2.125e-07;66.541;0.38;51.308;1.2222;31.59
12;6.76559;0.34885379;170.338;644.34;17.95;0.000694;247.22;0.229;0.492;335.93;179.5;44.14;-5.5182;1088.1;0.0096;-9.05e-06;0.2471;0.2656;0.2857;26.8227;-3666.7;-6.0547;-3.3728e-10;7.9401e-10;233.889;0.8615;-0.0023087;3.0606e-06;0.1617;-6.7345e-05;-2.001e-07;68.36;0.38;52.03;1.2222;49.22
12;6.66269;0.34238359;170.338;645.29;18.34;0.000688;246.15;0.238;0.46;334.82;211.92;44.19;-5.2341;1049.3;0.0089;-8.44e-06;0.2467;0.258;0.2857;-4.2047;-1938.4;4.386;-4.5059e-10;-2.3463e-06;214.974;0.9667;-0.0025478;3.2467e-06;0.1581;-5.8012e-05;-2.0601e-07;67.641;0.38;51.577;1.2222;28.61
12;7.82494;0.41545853;170.338;634.33;18.32;0.000691;246.51;0.238;0.465;329.82;211.92;44.16;-5.0729;1009.9;0.0087;-8.48e-06;0.2467;0.2643;0.2857;24.1284;-3369.89;-5.2525;-1.6553e-10;1.0371e-07;212.685;0.9844;-0.0026254;3.3654e-06;0.1579;-5.8395e-05;-2.1345e-07;66.384;0.38;51.269;1.2222;37.96
13;4.46563;0.16161886;184.365;653.35;16.66;0.000752;245.49;0.23;0.558;346.48;205.77;44.13;-5.0504;969.74;0.0092;-9.05e-06;0.2453;0.2628;0.2857;27.204;-3861.3;-6.109;0;0;236.183;1.0909;-0.0028958;3.6062e-06;0.1571;-5.4148e-05;-2.0436e-07;72.409;0.38;52.049;1.2222;53.56
13;6.30549;0.2771238;184.365;663.4;16.7;0.000753;245.17;0.228;0.529;349.82;238.19;44.14;-4.8357;955.44;0.0085;-8.32e-06;0.245;0.266;0.2857;27.095;-3865;-6.0854;0;0;225.393;1.1316;-0.0029071;3.477e-06;0.1536;-4.4145e-05;-2.0483e-07;72.802;0.38;51.832;1.2222;60.53
13;4.16249;0.14258829;184.365;669.37;16.66;0.000752;245.49;0.225;0.558;354.26;205.77;44.12;-5.1155;1005.5;0.0091;-8.69e-06;0.2453;0.2603;0.2857;27.106;-3943.3;-6.0582;0;0;243.44;1.0375;-0.0027022;3.3378e-06;0.1575;-5.3589e-05;-1.9446e-07;74.356;0.38;52.492;1.2222;51.71
13;2.56859;0.04252465;184.365;668.02;16.55;0.000758;243.55;0.226;0.586;355.37;247.15;44.15;-5.2967;1030.2;0.0096;-9.09e-06;0.2434;0.2639;0.2857;27.344;-3996.4;-6.1129;0;0;220.382;1.2333;-0.0031591;3.6864e-06;0.1547;-3.9294e-05;-2.104e-07;75.028;0.38;52.857;1.2222;61.59
13;1.89122;0;184.365;669.09;16.55;0.000758;243.55;0.225;0.586;355.93;220.15;44.15;-5.2993;1032.4;0.0096;-9.06e-06;0.2434;0.2613;0.2857;27.307;-3999.5;-6.1001;0;0;235.952;1.1241;-0.0029166;3.5175e-06;0.1572;-4.8402e-05;-2.0144e-07;75.159;0.38;52.887;1.2222;57.88
14;6.27926;1;198.392;679.98;15.46;0.000809;245.53;0.221;0.566;362.04;249.46;44.1;-4.8602;995.18;0.0083;-7.98e-06;0.2454;0.2655;0.2857;28.26;-4113.6;-6.4062;0;0;237.142;1.2525;-0.0031639;3.6501e-06;0.1497;-3.6747e-05;-1.9762e-07;77.008;0.38;51.748;1.2222;62.04
14;4.4527;0.58436976;198.392;668.89;15.43;0.000808;245.84;0.224;0.595;358.15;217.04;44.1;-5.0474;1004.5;0.009;-8.65e-06;0.2457;0.2622;0.2857;28.399;-4104.4;-6.4414;0;0;248.186;1.2124;-0.0031664;3.8018e-06;0.1532;-4.6462e-05;-1.9765e-07;76.443;0.38;51.945;1.2222;54.65
14;4.14948;0.51537149;198.392;686.04;15.43;0.000808;245.84;0.218;0.595;366.48;217.04;44.09;-5.1096;1041.3;0.0088;-8.29e-06;0.2457;0.2599;0.2857;28.262;-4192.9;-6.3768;0;0;256.889;1.1487;-0.0029429;3.5025e-06;0.1536;-4.613e-05;-1.8761e-07;78.591;0.38;52.407;1.2222;53.72
14;2.55959;0.15359416;198.392;684.08;15.33;0.000814;244.02;0.219;0.622;367.04;248.15;44.12;-5.2703;1062.4;0.0093;-8.66e-06;0.2439;0.2637;0.2857;28.525;-4244.3;-6.4406;0;0;238.01;1.3121;-0.0033216;3.7907e-06;0.1516;-3.5499e-05;-2e-07;79.175;0.38;52.76;1.2222;64.46
14;1.88459;0;198.392;685.13;15.33;0.000814;244.02;0.219;0.622;367.59;235.65;44.12;-5.2727;1064.5;0.0093;-8.63e-06;0.2439;0.2612;0.2857;28.487;-4247.4;-6.4276;0;0;245.342;1.262;-0.0032141;3.721e-06;0.1528;-3.963e-05;-1.9574e-07;79.308;0.38;52.789;1.2222;62.29
15;4.13675;0.51507163;212.419;701.64;14.33;0.000864;246.14;0.212;0.629;378.15;228.31;44.07;-5.089;1072.7;0.0086;-7.92e-06;0.246;0.2597;0.2857;29.38;-4435.7;-6.6851;0;0;268.872;1.2672;-0.0031972;3.6744e-06;0.15;-3.9285e-05;-1.8186e-07;82.728;0.38;52.346;1.2222;54.75
15;6.26222;1;212.419;694.17;14.36;0.000865;245.86;0.215;0.601;373.15;260.73;44.08;-4.8601;1027.1;0.0081;-7.68e-06;0.2457;0.2651;0.2857;29.438;-4352.4;-6.7345;0;0;246.228;1.3897;-0.0034614;3.8621e-06;0.1461;-2.9875e-05;-1.9241e-07;80.954;0.38;51.659;1.2222;63.37
15;4.43441;0.58298363;212.419;683.39;14.33;0.000864;246.14;0.218;0.629;369.26;228.31;44.07;-5.0263;1034.3;0.0087;-8.28e-06;0.246;0.2617;0.2857;29.557;-4340.8;-6.7641;0;0;258.507;1.3429;-0.0034546;4.0075e-06;0.1496;-3.938e-05;-1.9208e-07;80.376;0.38;51.866;1.2222;55.7
15;2.55413;0.15399666;212.419;698.98;14.24;0.00087;244.44;0.213;0.654;378.71;264.85;44.09;-5.2298;1090.1;0.009;-8.25e-06;0.2443;0.2635;0.2857;29.67;-4484.4;-6.7591;0;0;243.171;1.4744;-0.0036658;4.0227e-06;0.1473;-2.6859e-05;-1.9566e-07;83.198;0.38;52.678;1.2222;68.93
